COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,INF_NEGATIVE
MEX,Mexico,1997-02-24,1997,9,NOTDEFINED,,,,,
MEX,Mexico,1997-03-24,1997,13,NOTDEFINED,,,,,
MEX,Mexico,1999-12-27,1999,52,NOTDEFINED,463.0,96.0,3.0,99.0,
MEX,Mexico,2000-01-03,2000,1,NOTDEFINED,172.0,34.0,1.0,35.0,
MEX,Mexico,2000-01-10,2000,2,NOTDEFINED,180.0,41.0,0.0,41.0,
MEX,Mexico,2000-01-17,2000,3,NOTDEFINED,217.0,36.0,0.0,36.0,
MEX,Mexico,2000-01-24,2000,4,NOTDEFINED,191.0,29.0,2.0,31.0,
MEX,Mexico,2000-01-31,2000,5,NOTDEFINED,319.0,40.0,1.0,41.0,
MEX,Mexico,2000-02-07,2000,6,NOTDEFINED,400.0,43.0,6.0,49.0,
MEX,Mexico,2000-02-14,2000,7,NOTDEFINED,207.0,28.0,2.0,30.0,
MEX,Mexico,2000-02-21,2000,8,NOTDEFINED,212.0,28.0,3.0,31.0,
MEX,Mexico,2000-02-28,2000,9,NOTDEFINED,193.0,33.0,2.0,35.0,
MEX,Mexico,2000-03-06,2000,10,NOTDEFINED,168.0,20.0,2.0,22.0,
MEX,Mexico,2000-03-13,2000,11,NOTDEFINED,99.0,9.0,0.0,9.0,
MEX,Mexico,2000-03-20,2000,12,NOTDEFINED,64.0,7.0,0.0,7.0,
MEX,Mexico,2000-03-27,2000,13,NOTDEFINED,41.0,5.0,0.0,5.0,
MEX,Mexico,2000-04-03,2000,14,NOTDEFINED,36.0,6.0,0.0,6.0,
MEX,Mexico,2000-04-10,2000,15,NOTDEFINED,20.0,7.0,0.0,7.0,
MEX,Mexico,2000-04-17,2000,16,NOTDEFINED,30.0,2.0,0.0,2.0,
MEX,Mexico,2000-04-24,2000,17,NOTDEFINED,24.0,3.0,0.0,3.0,
MEX,Mexico,2000-05-01,2000,18,NOTDEFINED,18.0,5.0,0.0,5.0,
MEX,Mexico,2000-05-08,2000,19,NOTDEFINED,28.0,5.0,0.0,5.0,
MEX,Mexico,2000-05-15,2000,20,NOTDEFINED,40.0,8.0,0.0,8.0,
MEX,Mexico,2000-05-22,2000,21,NOTDEFINED,20.0,4.0,0.0,4.0,
MEX,Mexico,2000-05-29,2000,22,NOTDEFINED,20.0,2.0,0.0,2.0,
MEX,Mexico,2000-06-05,2000,23,NOTDEFINED,30.0,1.0,0.0,1.0,
MEX,Mexico,2000-06-12,2000,24,NOTDEFINED,32.0,0.0,0.0,,
MEX,Mexico,2000-06-19,2000,25,NOTDEFINED,24.0,2.0,0.0,2.0,
MEX,Mexico,2000-06-26,2000,26,NOTDEFINED,29.0,3.0,0.0,3.0,
MEX,Mexico,2000-07-03,2000,27,NOTDEFINED,25.0,2.0,0.0,2.0,
MEX,Mexico,2000-07-10,2000,28,NOTDEFINED,17.0,3.0,0.0,3.0,
MEX,Mexico,2000-07-17,2000,29,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2000-07-24,2000,30,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2000-07-31,2000,31,NOTDEFINED,3.0,0.0,0.0,,
MEX,Mexico,2000-08-07,2000,32,NOTDEFINED,15.0,0.0,0.0,,
MEX,Mexico,2000-08-14,2000,33,NOTDEFINED,13.0,0.0,0.0,,
MEX,Mexico,2000-08-21,2000,34,NOTDEFINED,17.0,0.0,0.0,,
MEX,Mexico,2000-08-28,2000,35,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2000-09-04,2000,36,NOTDEFINED,18.0,0.0,0.0,,
MEX,Mexico,2000-09-11,2000,37,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2000-09-18,2000,38,NOTDEFINED,24.0,0.0,0.0,,
MEX,Mexico,2000-09-25,2000,39,NOTDEFINED,36.0,4.0,0.0,4.0,
MEX,Mexico,2000-10-02,2000,40,NOTDEFINED,25.0,1.0,0.0,1.0,
MEX,Mexico,2000-10-09,2000,41,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2000-10-16,2000,42,NOTDEFINED,18.0,4.0,0.0,4.0,
MEX,Mexico,2000-10-23,2000,43,NOTDEFINED,11.0,1.0,0.0,1.0,
MEX,Mexico,2000-10-30,2000,44,NOTDEFINED,19.0,4.0,0.0,4.0,
MEX,Mexico,2000-11-06,2000,45,NOTDEFINED,41.0,10.0,0.0,10.0,
MEX,Mexico,2000-11-13,2000,46,NOTDEFINED,20.0,2.0,0.0,2.0,
MEX,Mexico,2000-11-20,2000,47,NOTDEFINED,24.0,5.0,0.0,5.0,
MEX,Mexico,2000-11-27,2000,48,NOTDEFINED,13.0,4.0,0.0,4.0,
MEX,Mexico,2000-12-04,2000,49,NOTDEFINED,7.0,3.0,0.0,3.0,
MEX,Mexico,2000-12-11,2000,50,NOTDEFINED,6.0,0.0,0.0,,
MEX,Mexico,2000-12-25,2000,52,NOTDEFINED,27.0,2.0,0.0,2.0,
MEX,Mexico,2001-01-01,2001,1,NOTDEFINED,10.0,0.0,0.0,,
MEX,Mexico,2001-01-08,2001,2,NOTDEFINED,28.0,1.0,1.0,2.0,
MEX,Mexico,2001-01-15,2001,3,NOTDEFINED,43.0,4.0,0.0,4.0,
MEX,Mexico,2001-01-22,2001,4,NOTDEFINED,34.0,9.0,0.0,9.0,
MEX,Mexico,2001-01-29,2001,5,NOTDEFINED,79.0,5.0,0.0,5.0,
MEX,Mexico,2001-02-05,2001,6,NOTDEFINED,58.0,7.0,0.0,7.0,
MEX,Mexico,2001-02-12,2001,7,NOTDEFINED,27.0,2.0,1.0,3.0,
MEX,Mexico,2001-02-19,2001,8,NOTDEFINED,21.0,2.0,0.0,2.0,
MEX,Mexico,2001-02-26,2001,9,NOTDEFINED,21.0,1.0,0.0,1.0,
MEX,Mexico,2001-03-05,2001,10,NOTDEFINED,18.0,2.0,0.0,2.0,
MEX,Mexico,2001-03-12,2001,11,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-03-19,2001,12,NOTDEFINED,7.0,0.0,0.0,,
MEX,Mexico,2001-03-26,2001,13,NOTDEFINED,13.0,2.0,0.0,2.0,
MEX,Mexico,2001-04-02,2001,14,NOTDEFINED,19.0,3.0,0.0,3.0,
MEX,Mexico,2001-04-09,2001,15,NOTDEFINED,39.0,4.0,0.0,4.0,
MEX,Mexico,2001-04-16,2001,16,NOTDEFINED,13.0,0.0,0.0,,
MEX,Mexico,2001-04-23,2001,17,NOTDEFINED,5.0,0.0,0.0,,
MEX,Mexico,2001-04-30,2001,18,NOTDEFINED,4.0,0.0,0.0,,
MEX,Mexico,2001-05-07,2001,19,NOTDEFINED,10.0,0.0,0.0,,
MEX,Mexico,2001-05-14,2001,20,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2001-05-21,2001,21,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-05-28,2001,22,NOTDEFINED,5.0,0.0,0.0,,
MEX,Mexico,2001-06-04,2001,23,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2001-06-11,2001,24,NOTDEFINED,5.0,1.0,0.0,1.0,
MEX,Mexico,2001-06-18,2001,25,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2001-06-25,2001,26,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-07-02,2001,27,NOTDEFINED,7.0,0.0,0.0,,
MEX,Mexico,2001-07-09,2001,28,NOTDEFINED,7.0,1.0,0.0,1.0,
MEX,Mexico,2001-07-16,2001,29,NOTDEFINED,5.0,0.0,0.0,,
MEX,Mexico,2001-07-23,2001,30,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2001-07-30,2001,31,NOTDEFINED,6.0,0.0,0.0,,
MEX,Mexico,2001-08-06,2001,32,NOTDEFINED,13.0,3.0,0.0,3.0,
MEX,Mexico,2001-08-13,2001,33,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-08-20,2001,34,NOTDEFINED,25.0,4.0,0.0,4.0,
MEX,Mexico,2001-08-27,2001,35,NOTDEFINED,23.0,1.0,0.0,1.0,
MEX,Mexico,2001-09-03,2001,36,NOTDEFINED,24.0,1.0,0.0,1.0,
MEX,Mexico,2001-09-10,2001,37,NOTDEFINED,19.0,3.0,0.0,3.0,
MEX,Mexico,2001-09-17,2001,38,NOTDEFINED,14.0,1.0,0.0,1.0,
MEX,Mexico,2001-09-24,2001,39,NOTDEFINED,20.0,1.0,0.0,1.0,
MEX,Mexico,2001-10-01,2001,40,NOTDEFINED,15.0,1.0,0.0,1.0,
MEX,Mexico,2001-10-08,2001,41,NOTDEFINED,17.0,1.0,0.0,1.0,
MEX,Mexico,2001-10-15,2001,42,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-10-22,2001,43,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2001-10-29,2001,44,NOTDEFINED,21.0,0.0,0.0,,
MEX,Mexico,2001-11-05,2001,45,NOTDEFINED,14.0,1.0,0.0,1.0,
MEX,Mexico,2001-11-12,2001,46,NOTDEFINED,28.0,0.0,0.0,,
MEX,Mexico,2001-11-19,2001,47,NOTDEFINED,32.0,1.0,0.0,1.0,
MEX,Mexico,2001-11-26,2001,48,NOTDEFINED,28.0,2.0,0.0,2.0,
MEX,Mexico,2001-12-03,2001,49,NOTDEFINED,48.0,7.0,0.0,7.0,
MEX,Mexico,2001-12-10,2001,50,NOTDEFINED,24.0,4.0,0.0,4.0,
MEX,Mexico,2001-12-17,2001,51,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2001-12-24,2001,52,NOTDEFINED,9.0,3.0,0.0,3.0,
MEX,Mexico,2001-12-31,2002,1,NOTDEFINED,38.0,4.0,0.0,4.0,
MEX,Mexico,2002-01-07,2002,2,NOTDEFINED,67.0,10.0,0.0,10.0,
MEX,Mexico,2002-01-14,2002,3,NOTDEFINED,65.0,7.0,2.0,9.0,
MEX,Mexico,2002-01-21,2002,4,NOTDEFINED,58.0,4.0,1.0,5.0,
MEX,Mexico,2002-01-28,2002,5,NOTDEFINED,57.0,3.0,0.0,3.0,
MEX,Mexico,2002-02-04,2002,6,NOTDEFINED,50.0,3.0,3.0,6.0,
MEX,Mexico,2002-02-11,2002,7,NOTDEFINED,83.0,1.0,0.0,1.0,
MEX,Mexico,2002-02-18,2002,8,NOTDEFINED,40.0,2.0,0.0,2.0,
MEX,Mexico,2002-02-25,2002,9,NOTDEFINED,28.0,0.0,2.0,2.0,
MEX,Mexico,2002-03-04,2002,10,NOTDEFINED,33.0,3.0,1.0,4.0,
MEX,Mexico,2002-03-11,2002,11,NOTDEFINED,24.0,1.0,1.0,2.0,
MEX,Mexico,2002-03-18,2002,12,NOTDEFINED,16.0,0.0,0.0,,
MEX,Mexico,2002-03-25,2002,13,NOTDEFINED,23.0,0.0,1.0,1.0,
MEX,Mexico,2002-04-01,2002,14,NOTDEFINED,18.0,0.0,2.0,2.0,
MEX,Mexico,2002-04-08,2002,15,NOTDEFINED,6.0,1.0,2.0,3.0,
MEX,Mexico,2002-04-15,2002,16,NOTDEFINED,9.0,1.0,0.0,1.0,
MEX,Mexico,2002-04-22,2002,17,NOTDEFINED,5.0,0.0,0.0,,
MEX,Mexico,2002-04-29,2002,18,NOTDEFINED,10.0,0.0,2.0,2.0,
MEX,Mexico,2002-05-06,2002,19,NOTDEFINED,9.0,0.0,1.0,1.0,
MEX,Mexico,2002-05-13,2002,20,NOTDEFINED,30.0,0.0,7.0,7.0,
MEX,Mexico,2002-05-20,2002,21,NOTDEFINED,17.0,0.0,4.0,4.0,
MEX,Mexico,2002-05-27,2002,22,NOTDEFINED,31.0,1.0,1.0,2.0,
MEX,Mexico,2002-06-03,2002,23,NOTDEFINED,23.0,0.0,2.0,2.0,
MEX,Mexico,2002-06-10,2002,24,NOTDEFINED,62.0,2.0,1.0,3.0,
MEX,Mexico,2002-06-17,2002,25,NOTDEFINED,23.0,0.0,1.0,1.0,
MEX,Mexico,2002-06-24,2002,26,NOTDEFINED,25.0,1.0,0.0,1.0,
MEX,Mexico,2002-07-01,2002,27,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2002-07-08,2002,28,NOTDEFINED,17.0,0.0,0.0,,
MEX,Mexico,2002-07-15,2002,29,NOTDEFINED,9.0,0.0,0.0,,
MEX,Mexico,2002-07-22,2002,30,NOTDEFINED,7.0,0.0,0.0,,
MEX,Mexico,2002-07-29,2002,31,NOTDEFINED,6.0,0.0,0.0,,
MEX,Mexico,2002-08-05,2002,32,NOTDEFINED,6.0,0.0,0.0,,
MEX,Mexico,2002-08-12,2002,33,NOTDEFINED,7.0,0.0,0.0,,
MEX,Mexico,2002-08-19,2002,34,NOTDEFINED,21.0,0.0,0.0,,
MEX,Mexico,2002-08-26,2002,35,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2002-09-02,2002,36,NOTDEFINED,2.0,0.0,0.0,,
MEX,Mexico,2002-09-09,2002,37,NOTDEFINED,9.0,0.0,0.0,,
MEX,Mexico,2002-09-16,2002,38,NOTDEFINED,25.0,0.0,0.0,,
MEX,Mexico,2002-09-23,2002,39,NOTDEFINED,28.0,1.0,0.0,1.0,
MEX,Mexico,2002-09-30,2002,40,NOTDEFINED,31.0,0.0,1.0,1.0,
MEX,Mexico,2002-10-07,2002,41,NOTDEFINED,43.0,0.0,0.0,,
MEX,Mexico,2002-10-14,2002,42,NOTDEFINED,44.0,1.0,1.0,2.0,
MEX,Mexico,2002-10-21,2002,43,NOTDEFINED,34.0,0.0,1.0,1.0,
MEX,Mexico,2002-10-28,2002,44,NOTDEFINED,60.0,0.0,2.0,2.0,
MEX,Mexico,2002-11-04,2002,45,NOTDEFINED,61.0,1.0,2.0,3.0,
MEX,Mexico,2002-11-11,2002,46,NOTDEFINED,44.0,2.0,0.0,2.0,
MEX,Mexico,2002-11-18,2002,47,NOTDEFINED,43.0,2.0,0.0,2.0,
MEX,Mexico,2002-11-25,2002,48,NOTDEFINED,50.0,2.0,0.0,2.0,
MEX,Mexico,2002-12-02,2002,49,NOTDEFINED,75.0,3.0,1.0,4.0,
MEX,Mexico,2002-12-09,2002,50,NOTDEFINED,11.0,3.0,0.0,3.0,
MEX,Mexico,2002-12-16,2002,51,NOTDEFINED,0.0,0.0,0.0,,
MEX,Mexico,2002-12-23,2002,52,NOTDEFINED,11.0,0.0,1.0,1.0,
MEX,Mexico,2002-12-30,2003,1,NOTDEFINED,34.0,1.0,1.0,2.0,
MEX,Mexico,2003-01-06,2003,2,NOTDEFINED,80.0,5.0,0.0,5.0,
MEX,Mexico,2003-01-13,2003,3,NOTDEFINED,90.0,16.0,2.0,18.0,
MEX,Mexico,2003-01-20,2003,4,NOTDEFINED,85.0,6.0,2.0,8.0,
MEX,Mexico,2003-01-27,2003,5,NOTDEFINED,54.0,4.0,0.0,4.0,
MEX,Mexico,2003-02-03,2003,6,NOTDEFINED,86.0,6.0,2.0,8.0,
MEX,Mexico,2003-02-10,2003,7,NOTDEFINED,100.0,13.0,1.0,14.0,
MEX,Mexico,2003-02-17,2003,8,NOTDEFINED,151.0,11.0,0.0,11.0,
MEX,Mexico,2003-02-24,2003,9,NOTDEFINED,136.0,6.0,2.0,8.0,
MEX,Mexico,2003-03-03,2003,10,NOTDEFINED,97.0,11.0,3.0,14.0,
MEX,Mexico,2003-03-10,2003,11,NOTDEFINED,114.0,6.0,1.0,7.0,
MEX,Mexico,2003-03-17,2003,12,NOTDEFINED,123.0,10.0,0.0,10.0,
MEX,Mexico,2003-03-24,2003,13,NOTDEFINED,118.0,13.0,0.0,13.0,
MEX,Mexico,2003-03-31,2003,14,NOTDEFINED,60.0,8.0,0.0,8.0,
MEX,Mexico,2003-04-07,2003,15,NOTDEFINED,39.0,0.0,0.0,,
MEX,Mexico,2003-04-14,2003,16,NOTDEFINED,90.0,7.0,0.0,7.0,
MEX,Mexico,2003-04-21,2003,17,NOTDEFINED,31.0,0.0,0.0,,
MEX,Mexico,2003-04-28,2003,18,NOTDEFINED,46.0,2.0,0.0,2.0,
MEX,Mexico,2003-05-05,2003,19,NOTDEFINED,42.0,0.0,0.0,,
MEX,Mexico,2003-05-12,2003,20,NOTDEFINED,51.0,2.0,0.0,2.0,
MEX,Mexico,2003-05-19,2003,21,NOTDEFINED,38.0,1.0,0.0,1.0,
MEX,Mexico,2003-05-26,2003,22,NOTDEFINED,43.0,1.0,0.0,1.0,
MEX,Mexico,2003-06-02,2003,23,NOTDEFINED,67.0,0.0,0.0,,
MEX,Mexico,2003-06-09,2003,24,NOTDEFINED,63.0,0.0,1.0,1.0,
MEX,Mexico,2003-06-16,2003,25,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2003-06-23,2003,26,NOTDEFINED,9.0,0.0,0.0,,
MEX,Mexico,2003-06-30,2003,27,NOTDEFINED,28.0,1.0,0.0,1.0,
MEX,Mexico,2003-07-07,2003,28,NOTDEFINED,12.0,0.0,0.0,,
MEX,Mexico,2003-07-14,2003,29,NOTDEFINED,16.0,0.0,0.0,,
MEX,Mexico,2003-07-21,2003,30,NOTDEFINED,14.0,0.0,0.0,,
MEX,Mexico,2003-07-28,2003,31,NOTDEFINED,35.0,2.0,0.0,2.0,
MEX,Mexico,2003-08-04,2003,32,NOTDEFINED,29.0,0.0,0.0,,
MEX,Mexico,2003-08-11,2003,33,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2003-08-18,2003,34,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2003-08-25,2003,35,NOTDEFINED,13.0,1.0,0.0,1.0,
MEX,Mexico,2003-09-01,2003,36,NOTDEFINED,10.0,1.0,0.0,1.0,
MEX,Mexico,2003-09-08,2003,37,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2003-09-15,2003,38,NOTDEFINED,14.0,0.0,0.0,,
MEX,Mexico,2003-09-22,2003,39,NOTDEFINED,7.0,0.0,0.0,,
MEX,Mexico,2003-09-29,2003,40,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2003-10-06,2003,41,NOTDEFINED,42.0,1.0,1.0,2.0,
MEX,Mexico,2003-10-13,2003,42,NOTDEFINED,37.0,1.0,0.0,1.0,
MEX,Mexico,2003-10-20,2003,43,NOTDEFINED,22.0,2.0,0.0,2.0,
MEX,Mexico,2003-10-27,2003,44,NOTDEFINED,29.0,1.0,1.0,2.0,
MEX,Mexico,2003-11-03,2003,45,NOTDEFINED,52.0,3.0,0.0,3.0,
MEX,Mexico,2003-11-10,2003,46,NOTDEFINED,69.0,3.0,0.0,3.0,
MEX,Mexico,2003-11-17,2003,47,NOTDEFINED,74.0,9.0,0.0,9.0,
MEX,Mexico,2003-11-24,2003,48,NOTDEFINED,114.0,41.0,0.0,41.0,
MEX,Mexico,2003-12-01,2003,49,NOTDEFINED,198.0,76.0,1.0,77.0,
MEX,Mexico,2003-12-08,2003,50,NOTDEFINED,158.0,48.0,1.0,49.0,
MEX,Mexico,2003-12-15,2003,51,NOTDEFINED,26.0,7.0,0.0,7.0,
MEX,Mexico,2003-12-22,2003,52,NOTDEFINED,165.0,31.0,0.0,31.0,
MEX,Mexico,2003-12-29,2004,1,NOTDEFINED,0.0,0.0,0.0,,
MEX,Mexico,2004-01-05,2004,2,NOTDEFINED,110.0,9.0,0.0,9.0,
MEX,Mexico,2004-01-12,2004,3,NOTDEFINED,92.0,8.0,0.0,8.0,
MEX,Mexico,2004-01-19,2004,4,NOTDEFINED,98.0,3.0,1.0,4.0,
MEX,Mexico,2004-01-26,2004,5,NOTDEFINED,88.0,0.0,0.0,,
MEX,Mexico,2004-02-02,2004,6,NOTDEFINED,52.0,0.0,0.0,,
MEX,Mexico,2004-02-09,2004,7,NOTDEFINED,85.0,0.0,0.0,,
MEX,Mexico,2004-02-16,2004,8,NOTDEFINED,74.0,0.0,0.0,,
MEX,Mexico,2004-02-23,2004,9,NOTDEFINED,74.0,0.0,0.0,,
MEX,Mexico,2004-03-01,2004,10,NOTDEFINED,48.0,0.0,0.0,,
MEX,Mexico,2004-03-08,2004,11,NOTDEFINED,33.0,0.0,0.0,,
MEX,Mexico,2004-03-15,2004,12,NOTDEFINED,34.0,2.0,0.0,2.0,
MEX,Mexico,2004-03-22,2004,13,NOTDEFINED,48.0,2.0,1.0,3.0,
MEX,Mexico,2004-03-29,2004,14,NOTDEFINED,34.0,0.0,1.0,1.0,
MEX,Mexico,2004-04-05,2004,15,NOTDEFINED,9.0,0.0,0.0,,
MEX,Mexico,2004-04-12,2004,16,NOTDEFINED,10.0,0.0,0.0,,
MEX,Mexico,2004-04-19,2004,17,NOTDEFINED,24.0,0.0,0.0,,
MEX,Mexico,2004-04-26,2004,18,NOTDEFINED,20.0,0.0,0.0,,
MEX,Mexico,2004-05-03,2004,19,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2004-05-10,2004,20,NOTDEFINED,27.0,0.0,0.0,,
MEX,Mexico,2004-05-17,2004,21,NOTDEFINED,17.0,0.0,0.0,,
MEX,Mexico,2004-05-24,2004,22,NOTDEFINED,14.0,0.0,0.0,,
MEX,Mexico,2004-05-31,2004,23,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2004-06-07,2004,24,NOTDEFINED,17.0,0.0,0.0,,
MEX,Mexico,2004-06-14,2004,25,NOTDEFINED,25.0,0.0,0.0,,
MEX,Mexico,2004-06-21,2004,26,NOTDEFINED,23.0,0.0,0.0,,
MEX,Mexico,2004-06-28,2004,27,NOTDEFINED,10.0,0.0,0.0,,
MEX,Mexico,2004-07-05,2004,28,NOTDEFINED,17.0,0.0,0.0,,
MEX,Mexico,2004-07-12,2004,29,NOTDEFINED,16.0,1.0,0.0,1.0,
MEX,Mexico,2004-07-19,2004,30,NOTDEFINED,15.0,0.0,0.0,,
MEX,Mexico,2004-07-26,2004,31,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2004-08-02,2004,32,NOTDEFINED,27.0,0.0,0.0,,
MEX,Mexico,2004-08-09,2004,33,NOTDEFINED,16.0,0.0,0.0,,
MEX,Mexico,2004-08-16,2004,34,NOTDEFINED,14.0,0.0,0.0,,
MEX,Mexico,2004-08-23,2004,35,NOTDEFINED,38.0,0.0,0.0,,
MEX,Mexico,2004-08-30,2004,36,NOTDEFINED,45.0,0.0,0.0,,
MEX,Mexico,2004-09-06,2004,37,NOTDEFINED,50.0,0.0,0.0,,
MEX,Mexico,2004-09-13,2004,38,NOTDEFINED,29.0,0.0,0.0,,
MEX,Mexico,2004-09-20,2004,39,NOTDEFINED,65.0,0.0,0.0,,
MEX,Mexico,2004-09-27,2004,40,NOTDEFINED,51.0,1.0,0.0,1.0,
MEX,Mexico,2004-10-04,2004,41,NOTDEFINED,59.0,1.0,0.0,1.0,
MEX,Mexico,2004-10-11,2004,42,NOTDEFINED,66.0,0.0,0.0,,
MEX,Mexico,2004-10-18,2004,43,NOTDEFINED,83.0,0.0,2.0,2.0,
MEX,Mexico,2004-10-25,2004,44,NOTDEFINED,70.0,0.0,1.0,1.0,
MEX,Mexico,2004-11-01,2004,45,NOTDEFINED,66.0,0.0,0.0,,
MEX,Mexico,2004-11-08,2004,46,NOTDEFINED,105.0,0.0,0.0,,
MEX,Mexico,2004-11-15,2004,47,NOTDEFINED,104.0,0.0,0.0,,
MEX,Mexico,2004-11-22,2004,48,NOTDEFINED,82.0,0.0,8.0,8.0,
MEX,Mexico,2004-11-29,2004,49,NOTDEFINED,106.0,0.0,6.0,6.0,
MEX,Mexico,2004-12-06,2004,50,NOTDEFINED,86.0,0.0,7.0,7.0,
MEX,Mexico,2004-12-13,2004,51,NOTDEFINED,58.0,0.0,4.0,4.0,
MEX,Mexico,2004-12-20,2004,52,NOTDEFINED,8.0,0.0,3.0,3.0,
MEX,Mexico,2004-12-27,2004,53,NOTDEFINED,3.0,0.0,0.0,,
MEX,Mexico,2005-01-03,2005,1,NOTDEFINED,70.0,0.0,4.0,4.0,
MEX,Mexico,2005-01-10,2005,2,NOTDEFINED,48.0,1.0,1.0,2.0,
MEX,Mexico,2005-01-17,2005,3,NOTDEFINED,71.0,2.0,4.0,6.0,
MEX,Mexico,2005-01-24,2005,4,NOTDEFINED,87.0,1.0,2.0,3.0,
MEX,Mexico,2005-01-31,2005,5,NOTDEFINED,70.0,2.0,1.0,3.0,
MEX,Mexico,2005-02-07,2005,6,NOTDEFINED,87.0,1.0,2.0,3.0,
MEX,Mexico,2005-02-14,2005,7,NOTDEFINED,54.0,2.0,0.0,2.0,
MEX,Mexico,2005-02-21,2005,8,NOTDEFINED,28.0,0.0,0.0,,
MEX,Mexico,2005-02-28,2005,9,NOTDEFINED,51.0,3.0,1.0,4.0,
MEX,Mexico,2005-03-07,2005,10,NOTDEFINED,54.0,3.0,0.0,3.0,
MEX,Mexico,2005-03-14,2005,11,NOTDEFINED,44.0,4.0,0.0,4.0,
MEX,Mexico,2005-03-21,2005,12,NOTDEFINED,22.0,2.0,0.0,2.0,
MEX,Mexico,2005-03-28,2005,13,NOTDEFINED,43.0,3.0,,3.0,
MEX,Mexico,2005-04-04,2005,14,NOTDEFINED,30.0,3.0,0.0,3.0,
MEX,Mexico,2005-04-11,2005,15,NOTDEFINED,34.0,4.0,1.0,5.0,
MEX,Mexico,2005-04-18,2005,16,NOTDEFINED,42.0,2.0,0.0,2.0,
MEX,Mexico,2005-04-25,2005,17,NOTDEFINED,26.0,0.0,0.0,,
MEX,Mexico,2005-05-02,2005,18,NOTDEFINED,26.0,0.0,0.0,,
MEX,Mexico,2005-05-09,2005,19,NOTDEFINED,32.0,0.0,0.0,,
MEX,Mexico,2005-05-16,2005,20,NOTDEFINED,26.0,1.0,0.0,1.0,
MEX,Mexico,2005-05-23,2005,21,NOTDEFINED,44.0,2.0,0.0,2.0,
MEX,Mexico,2005-05-30,2005,22,NOTDEFINED,30.0,3.0,0.0,3.0,
MEX,Mexico,2005-06-06,2005,23,NOTDEFINED,17.0,1.0,0.0,1.0,
MEX,Mexico,2005-06-13,2005,24,NOTDEFINED,21.0,1.0,0.0,1.0,
MEX,Mexico,2005-06-20,2005,25,NOTDEFINED,24.0,1.0,1.0,2.0,
MEX,Mexico,2005-06-27,2005,26,NOTDEFINED,21.0,1.0,1.0,2.0,
MEX,Mexico,2005-07-04,2005,27,NOTDEFINED,16.0,0.0,0.0,,
MEX,Mexico,2005-07-11,2005,28,NOTDEFINED,11.0,0.0,0.0,,
MEX,Mexico,2005-07-18,2005,29,NOTDEFINED,5.0,0.0,0.0,,
MEX,Mexico,2005-07-25,2005,30,NOTDEFINED,3.0,0.0,0.0,,
MEX,Mexico,2005-08-01,2005,31,NOTDEFINED,12.0,0.0,0.0,,
MEX,Mexico,2005-08-08,2005,32,NOTDEFINED,5.0,1.0,0.0,1.0,
MEX,Mexico,2005-08-15,2005,33,NOTDEFINED,8.0,0.0,0.0,,
MEX,Mexico,2005-08-22,2005,34,NOTDEFINED,21.0,0.0,0.0,,
MEX,Mexico,2005-08-29,2005,35,NOTDEFINED,30.0,1.0,0.0,1.0,
MEX,Mexico,2005-09-05,2005,36,NOTDEFINED,19.0,0.0,0.0,,
MEX,Mexico,2005-09-12,2005,37,NOTDEFINED,18.0,0.0,0.0,,
MEX,Mexico,2005-09-19,2005,38,NOTDEFINED,43.0,0.0,0.0,,
MEX,Mexico,2005-09-26,2005,39,NOTDEFINED,73.0,3.0,0.0,3.0,
MEX,Mexico,2005-10-03,2005,40,NOTDEFINED,54.0,4.0,0.0,4.0,
